index,AADT_VN,BEGIN_POIN,COUNTY_COD,END_POINT,IRI_VN,IS_IMPROVED,ROUTE_ID,SPEED_LIMI,THROUGH_LA,YEAR_RECOR,curval,geometry_paths,tmiles,tons,value
5367,124480,253.3,73,253.4,166,0,IN0000650000,60.0,6,2016,2283,"[[[-86.81920925299994, 33.42711722900003], [-86.81948593199996, 33.42732062400006], [-86.81989939099998, 33.42763624100007], [-86.82021766899999, 33.42787296500006], [-86.82025372299995, 33.42790016300006]], [[-86.81921413299995, 33.427123504000065], [-86.81949081299996, 33.427326899000036], [-86.81990427199997, 33.42764251600005], [-86.82022254999998, 33.42787923900005], [-86.82025860399995, 33.42790643700005], [-86.82022254999998, 33.42787923900005], [-86.81990427199997, 33.42764251600005], [-86.81949081299996, 33.427326899000036], [-86.81921413299995, 33.427123504000065]]]",79,3550,2381
5368,123590,253.3,73,253.4,170,0,IN0000650000,60.0,6,2017,2330,"[[[-86.81920925299994, 33.42711722900003], [-86.81948593199996, 33.42732062400006], [-86.81989939099998, 33.42763624100007], [-86.82021766899999, 33.42787296500006], [-86.82025372299995, 33.42790016300006]], [[-86.81921413299995, 33.427123504000065], [-86.81949081299996, 33.427326899000036], [-86.81990427199997, 33.42764251600005], [-86.82022254999998, 33.42787923900005], [-86.82025860399995, 33.42790643700005], [-86.82022254999998, 33.42787923900005], [-86.81990427199997, 33.42764251600005], [-86.81949081299996, 33.427326899000036], [-86.81921413299995, 33.427123504000065]]]",80,3596,2372
5369,121677,253.3,73,253.4,185,0,IN0000650000,70.0,6,2018,2619,"[[[-86.81920925299994, 33.42711722900003], [-86.81948593199996, 33.42732062400006], [-86.81989939099998, 33.42763624100007], [-86.82021766899999, 33.42787296500006], [-86.82025372299995, 33.42790016300006]], [[-86.81921413299995, 33.427123504000065], [-86.81949081299996, 33.427326899000036], [-86.81990427199997, 33.42764251600005], [-86.82022254999998, 33.42787923900005], [-86.82025860399995, 33.42790643700005], [-86.82022254999998, 33.42787923900005], [-86.81990427199997, 33.42764251600005], [-86.81949081299996, 33.427326899000036], [-86.81921413299995, 33.427123504000065]]]",84,3755,2580
5370,124804,253.3,73,253.4,187,1,IN0000650000,70.0,6,2019,539,"[[[-86.81920925299994, 33.42711722900003], [-86.81948593199996, 33.42732062400006], [-86.81989939099998, 33.42763624100007], [-86.82021766899999, 33.42787296500006], [-86.82025372299995, 33.42790016300006]], [[-86.81921413299995, 33.427123504000065], [-86.81949081299996, 33.427326899000036], [-86.81990427199997, 33.42764251600005], [-86.82022254999998, 33.42787923900005], [-86.82025860399995, 33.42790643700005], [-86.82022254999998, 33.42787923900005], [-86.81990427199997, 33.42764251600005], [-86.81949081299996, 33.427326899000036], [-86.81921413299995, 33.427123504000065]]]",216,5039,505
5371,103043,253.3,73,253.4,182,0,IN0000650000,70.0,6,2020,396,"[[[-86.81920925299994, 33.42711722900003], [-86.81948593199996, 33.42732062400006], [-86.81989939099998, 33.42763624100007], [-86.82021766899999, 33.42787296500006], [-86.82025372299995, 33.42790016300006]], [[-86.81921413299995, 33.427123504000065], [-86.81949081299996, 33.427326899000036], [-86.81990427199997, 33.42764251600005], [-86.82022254999998, 33.42787923900005], [-86.82025860399995, 33.42790643700005], [-86.82022254999998, 33.42787923900005], [-86.81990427199997, 33.42764251600005], [-86.81949081299996, 33.427326899000036], [-86.81921413299995, 33.427123504000065]]]",211,4871,442
5372,118104,253.3,73,253.4,183,0,IN0000650000,70.0,6,2022,803,"[[[-86.81920925299994, 33.42711722900003], [-86.81948593199996, 33.42732062400006], [-86.81989939099998, 33.42763624100007], [-86.82021766899999, 33.42787296500006], [-86.82025372299995, 33.42790016300006]], [[-86.81921413299995, 33.427123504000065], [-86.81949081299996, 33.427326899000036], [-86.81990427199997, 33.42764251600005], [-86.82022254999998, 33.42787923900005], [-86.82025860399995, 33.42790643700005], [-86.82022254999998, 33.42787923900005], [-86.81990427199997, 33.42764251600005], [-86.81949081299996, 33.427326899000036], [-86.81921413299995, 33.427123504000065]]]",233,5375,479
5373,117910,253.4,73,253.5,242,0,IN0000650000,60.0,6,2013,1954,"[[[-86.82069349599999, 33.42825124900003], [-86.82084419699999, 33.42838099700003], [-86.82110413899994, 33.42861644100003], [-86.82128876199994, 33.42879927200005], [-86.82142793099996, 33.428942661000065], [-86.82159547999998, 33.429126661000055], [-86.82173887199997, 33.429292727000075], [-86.82179828699998, 33.42936598700004]], [[-86.82069837699999, 33.42825752300007], [-86.82084907799998, 33.42838727100008], [-86.82110901999994, 33.428622715000074], [-86.82129364299999, 33.428805547000024], [-86.82143281199995, 33.42894893500005], [-86.82160036099998, 33.42913293500004], [-86.82174375299996, 33.42929900200005], [-86.82180316899996, 33.42937226200007], [-86.82174375299996, 33.42929900200005], [-86.82160036099998, 33.42913293500004], [-86.82143281199995, 33.42894893500005], [-86.82129364299999, 33.428805547000024], [-86.82110901999994, 33.428622715000074], [-86.82084907799998, 33.42838727100008], [-86.82069837699999, 33.42825752300007]]]",81,3558,1946
5374,118000,253.4,73,253.5,252,1,IN0000650000,60.0,6,2014,2166,"[[[-86.82069349599999, 33.42825124900003], [-86.82084419699999, 33.42838099700003], [-86.82110413899994, 33.42861644100003], [-86.82128876199994, 33.42879927200005], [-86.82142793099996, 33.428942661000065], [-86.82159547999998, 33.429126661000055], [-86.82173887199997, 33.429292727000075], [-86.82179828699998, 33.42936598700004]], [[-86.82069837699999, 33.42825752300007], [-86.82084907799998, 33.42838727100008], [-86.82110901999994, 33.428622715000074], [-86.82129364299999, 33.428805547000024], [-86.82143281199995, 33.42894893500005], [-86.82160036099998, 33.42913293500004], [-86.82174375299996, 33.42929900200005], [-86.82180316899996, 33.42937226200007], [-86.82174375299996, 33.42929900200005], [-86.82160036099998, 33.42913293500004], [-86.82143281199995, 33.42894893500005], [-86.82129364299999, 33.428805547000024], [-86.82110901999994, 33.428622715000074], [-86.82084907799998, 33.42838727100008], [-86.82069837699999, 33.42825752300007]]]",82,3693,2145
5375,120280,253.4,73,253.5,198,1,IN0000650000,60.0,6,2015,2253,"[[[-86.82069349599999, 33.42825124900003], [-86.82084419699999, 33.42838099700003], [-86.82110413899994, 33.42861644100003], [-86.82128876199994, 33.42879927200005], [-86.82142793099996, 33.428942661000065], [-86.82159547999998, 33.429126661000055], [-86.82173887199997, 33.429292727000075], [-86.82179828699998, 33.42936598700004]], [[-86.82069837699999, 33.42825752300007], [-86.82084907799998, 33.42838727100008], [-86.82110901999994, 33.428622715000074], [-86.82129364299999, 33.428805547000024], [-86.82143281199995, 33.42894893500005], [-86.82160036099998, 33.42913293500004], [-86.82174375299996, 33.42929900200005], [-86.82180316899996, 33.42937226200007], [-86.82174375299996, 33.42929900200005], [-86.82160036099998, 33.42913293500004], [-86.82143281199995, 33.42894893500005], [-86.82129364299999, 33.428805547000024], [-86.82110901999994, 33.428622715000074], [-86.82084907799998, 33.42838727100008], [-86.82069837699999, 33.42825752300007]]]",79,3533,2307
5376,124480,253.4,73,253.5,176,0,IN0000650000,60.0,6,2016,2283,"[[[-86.82069349599999, 33.42825124900003], [-86.82084419699999, 33.42838099700003], [-86.82110413899994, 33.42861644100003], [-86.82128876199994, 33.42879927200005], [-86.82142793099996, 33.428942661000065], [-86.82159547999998, 33.429126661000055], [-86.82173887199997, 33.429292727000075], [-86.82179828699998, 33.42936598700004]], [[-86.82069837699999, 33.42825752300007], [-86.82084907799998, 33.42838727100008], [-86.82110901999994, 33.428622715000074], [-86.82129364299999, 33.428805547000024], [-86.82143281199995, 33.42894893500005], [-86.82160036099998, 33.42913293500004], [-86.82174375299996, 33.42929900200005], [-86.82180316899996, 33.42937226200007], [-86.82174375299996, 33.42929900200005], [-86.82160036099998, 33.42913293500004], [-86.82143281199995, 33.42894893500005], [-86.82129364299999, 33.428805547000024], [-86.82110901999994, 33.428622715000074], [-86.82084907799998, 33.42838727100008], [-86.82069837699999, 33.42825752300007]]]",79,3550,2381
5377,123590,253.4,73,253.5,186,1,IN0000650000,60.0,6,2017,2330,"[[[-86.82069349599999, 33.42825124900003], [-86.82084419699999, 33.42838099700003], [-86.82110413899994, 33.42861644100003], [-86.82128876199994, 33.42879927200005], [-86.82142793099996, 33.428942661000065], [-86.82159547999998, 33.429126661000055], [-86.82173887199997, 33.429292727000075], [-86.82179828699998, 33.42936598700004]], [[-86.82069837699999, 33.42825752300007], [-86.82084907799998, 33.42838727100008], [-86.82110901999994, 33.428622715000074], [-86.82129364299999, 33.428805547000024], [-86.82143281199995, 33.42894893500005], [-86.82160036099998, 33.42913293500004], [-86.82174375299996, 33.42929900200005], [-86.82180316899996, 33.42937226200007], [-86.82174375299996, 33.42929900200005], [-86.82160036099998, 33.42913293500004], [-86.82143281199995, 33.42894893500005], [-86.82129364299999, 33.428805547000024], [-86.82110901999994, 33.428622715000074], [-86.82084907799998, 33.42838727100008], [-86.82069837699999, 33.42825752300007]]]",80,3596,2372
5378,121677,253.4,73,253.5,184,0,IN0000650000,70.0,6,2018,2619,"[[[-86.82069349599999, 33.42825124900003], [-86.82084419699999, 33.42838099700003], [-86.82110413899994, 33.42861644100003], [-86.82128876199994, 33.42879927200005], [-86.82142793099996, 33.428942661000065], [-86.82159547999998, 33.429126661000055], [-86.82173887199997, 33.429292727000075], [-86.82179828699998, 33.42936598700004]], [[-86.82069837699999, 33.42825752300007], [-86.82084907799998, 33.42838727100008], [-86.82110901999994, 33.428622715000074], [-86.82129364299999, 33.428805547000024], [-86.82143281199995, 33.42894893500005], [-86.82160036099998, 33.42913293500004], [-86.82174375299996, 33.42929900200005], [-86.82180316899996, 33.42937226200007], [-86.82174375299996, 33.42929900200005], [-86.82160036099998, 33.42913293500004], [-86.82143281199995, 33.42894893500005], [-86.82129364299999, 33.428805547000024], [-86.82110901999994, 33.428622715000074], [-86.82084907799998, 33.42838727100008], [-86.82069837699999, 33.42825752300007]]]",84,3755,2580
5379,124804,253.4,73,253.5,192,0,IN0000650000,70.0,6,2019,539,"[[[-86.82069349599999, 33.42825124900003], [-86.82084419699999, 33.42838099700003], [-86.82110413899994, 33.42861644100003], [-86.82128876199994, 33.42879927200005], [-86.82142793099996, 33.428942661000065], [-86.82159547999998, 33.429126661000055], [-86.82173887199997, 33.429292727000075], [-86.82179828699998, 33.42936598700004]], [[-86.82069837699999, 33.42825752300007], [-86.82084907799998, 33.42838727100008], [-86.82110901999994, 33.428622715000074], [-86.82129364299999, 33.428805547000024], [-86.82143281199995, 33.42894893500005], [-86.82160036099998, 33.42913293500004], [-86.82174375299996, 33.42929900200005], [-86.82180316899996, 33.42937226200007], [-86.82174375299996, 33.42929900200005], [-86.82160036099998, 33.42913293500004], [-86.82143281199995, 33.42894893500005], [-86.82129364299999, 33.428805547000024], [-86.82110901999994, 33.428622715000074], [-86.82084907799998, 33.42838727100008], [-86.82069837699999, 33.42825752300007]]]",216,5039,505
5380,103043,253.4,73,253.5,231,0,IN0000650000,70.0,6,2020,396,"[[[-86.82069349599999, 33.42825124900003], [-86.82084419699999, 33.42838099700003], [-86.82110413899994, 33.42861644100003], [-86.82128876199994, 33.42879927200005], [-86.82142793099996, 33.428942661000065], [-86.82159547999998, 33.429126661000055], [-86.82173887199997, 33.429292727000075], [-86.82179828699998, 33.42936598700004]], [[-86.82069837699999, 33.42825752300007], [-86.82084907799998, 33.42838727100008], [-86.82110901999994, 33.428622715000074], [-86.82129364299999, 33.428805547000024], [-86.82143281199995, 33.42894893500005], [-86.82160036099998, 33.42913293500004], [-86.82174375299996, 33.42929900200005], [-86.82180316899996, 33.42937226200007], [-86.82174375299996, 33.42929900200005], [-86.82160036099998, 33.42913293500004], [-86.82143281199995, 33.42894893500005], [-86.82129364299999, 33.428805547000024], [-86.82110901999994, 33.428622715000074], [-86.82084907799998, 33.42838727100008], [-86.82069837699999, 33.42825752300007]]]",211,4871,442
5381,118104,253.4,73,253.5,223,0,IN0000650000,70.0,6,2022,803,"[[[-86.82069349599999, 33.42825124900003], [-86.82084419699999, 33.42838099700003], [-86.82110413899994, 33.42861644100003], [-86.82128876199994, 33.42879927200005], [-86.82142793099996, 33.428942661000065], [-86.82159547999998, 33.429126661000055], [-86.82173887199997, 33.429292727000075], [-86.82179828699998, 33.42936598700004]], [[-86.82069837699999, 33.42825752300007], [-86.82084907799998, 33.42838727100008], [-86.82110901999994, 33.428622715000074], [-86.82129364299999, 33.428805547000024], [-86.82143281199995, 33.42894893500005], [-86.82160036099998, 33.42913293500004], [-86.82174375299996, 33.42929900200005], [-86.82180316899996, 33.42937226200007], [-86.82174375299996, 33.42929900200005], [-86.82160036099998, 33.42913293500004], [-86.82143281199995, 33.42894893500005], [-86.82129364299999, 33.428805547000024], [-86.82110901999994, 33.428622715000074], [-86.82084907799998, 33.42838727100008], [-86.82069837699999, 33.42825752300007]]]",233,5375,479
5382,117910,253.5,73,253.6,319,0,IN0000650000,60.0,6,2013,1954,"[[[-86.82179828699998, 33.42936598700004], [-86.82192198799999, 33.42951851300006], [-86.82210505099994, 33.429772935000074], [-86.82237746699997, 33.430174253000075], [-86.82265440299994, 33.430625564000024]], [[-86.82180316899996, 33.42937226200007], [-86.82192686999997, 33.42952478700005], [-86.82210993199999, 33.42977921000005], [-86.82238234899995, 33.43018052800005], [-86.82265928399994, 33.43063183900006], [-86.82238234899995, 33.43018052800005], [-86.82210993199999, 33.42977921000005], [-86.82192686999997, 33.42952478700005], [-86.82180316899996, 33.42937226200007]]]",81,3558,1946
5383,118000,253.5,73,253.6,395,1,IN0000650000,60.0,6,2014,2166,"[[[-86.82179828699998, 33.42936598700004], [-86.82192198799999, 33.42951851300006], [-86.82210505099994, 33.429772935000074], [-86.82237746699997, 33.430174253000075], [-86.82265440299994, 33.430625564000024]], [[-86.82180316899996, 33.42937226200007], [-86.82192686999997, 33.42952478700005], [-86.82210993199999, 33.42977921000005], [-86.82238234899995, 33.43018052800005], [-86.82265928399994, 33.43063183900006], [-86.82238234899995, 33.43018052800005], [-86.82210993199999, 33.42977921000005], [-86.82192686999997, 33.42952478700005], [-86.82180316899996, 33.42937226200007]]]",82,3693,2145
5384,120280,253.5,73,253.6,287,1,IN0000650000,60.0,6,2015,2253,"[[[-86.82179828699998, 33.42936598700004], [-86.82192198799999, 33.42951851300006], [-86.82210505099994, 33.429772935000074], [-86.82237746699997, 33.430174253000075], [-86.82265440299994, 33.430625564000024]], [[-86.82180316899996, 33.42937226200007], [-86.82192686999997, 33.42952478700005], [-86.82210993199999, 33.42977921000005], [-86.82238234899995, 33.43018052800005], [-86.82265928399994, 33.43063183900006], [-86.82238234899995, 33.43018052800005], [-86.82210993199999, 33.42977921000005], [-86.82192686999997, 33.42952478700005], [-86.82180316899996, 33.42937226200007]]]",79,3533,2307
5385,124480,253.5,73,253.6,266,0,IN0000650000,60.0,6,2016,2283,"[[[-86.82179828699998, 33.42936598700004], [-86.82192198799999, 33.42951851300006], [-86.82210505099994, 33.429772935000074], [-86.82237746699997, 33.430174253000075], [-86.82265440299994, 33.430625564000024]], [[-86.82180316899996, 33.42937226200007], [-86.82192686999997, 33.42952478700005], [-86.82210993199999, 33.42977921000005], [-86.82238234899995, 33.43018052800005], [-86.82265928399994, 33.43063183900006], [-86.82238234899995, 33.43018052800005], [-86.82210993199999, 33.42977921000005], [-86.82192686999997, 33.42952478700005], [-86.82180316899996, 33.42937226200007]]]",79,3550,2381
5386,123590,253.5,73,253.6,274,1,IN0000650000,60.0,6,2017,2330,"[[[-86.82179828699998, 33.42936598700004], [-86.82192198799999, 33.42951851300006], [-86.82210505099994, 33.429772935000074], [-86.82237746699997, 33.430174253000075], [-86.82265440299994, 33.430625564000024]], [[-86.82180316899996, 33.42937226200007], [-86.82192686999997, 33.42952478700005], [-86.82210993199999, 33.42977921000005], [-86.82238234899995, 33.43018052800005], [-86.82265928399994, 33.43063183900006], [-86.82238234899995, 33.43018052800005], [-86.82210993199999, 33.42977921000005], [-86.82192686999997, 33.42952478700005], [-86.82180316899996, 33.42937226200007]]]",80,3596,2372
5387,121677,253.5,73,253.6,205,1,IN0000650000,70.0,6,2018,2619,"[[[-86.82179828699998, 33.42936598700004], [-86.82192198799999, 33.42951851300006], [-86.82210505099994, 33.429772935000074], [-86.82237746699997, 33.430174253000075], [-86.82265440299994, 33.430625564000024]], [[-86.82180316899996, 33.42937226200007], [-86.82192686999997, 33.42952478700005], [-86.82210993199999, 33.42977921000005], [-86.82238234899995, 33.43018052800005], [-86.82265928399994, 33.43063183900006], [-86.82238234899995, 33.43018052800005], [-86.82210993199999, 33.42977921000005], [-86.82192686999997, 33.42952478700005], [-86.82180316899996, 33.42937226200007]]]",84,3755,2580
